Route_ID,User_ID,Sequence,Total_Duration,Total_Cost,Weather,Traffic_Level,Crowd_Density,Event_Impact,Optimal_Route_Preference,Satisfaction_Score,Age,Gender,Nationality,Travel_Companions,Budget_Category,Preferred_Theme,Preferred_Transport,Number_of_Stops,Traffic_Level_Score,Crowd_Density_Score,Budget_Level_Score,Total_Duration_Normalized,Total_Cost_Normalized,Age_Normalized,Number_of_Stops_Normalized
483,58,22->15->47->50,123,4139,Snowy,High,Medium,Holiday,15->22->47->50,4,60,Male,France,Solo,High,Relaxation,Bus,4,2,1,2,0.006249999999999978,0.38320514171320197,0.8076923076923078,0.25
484,177,46->1->44->11,372,7173,Rainy,Low,Medium,Holiday,1->11->44->46,5,57,Other,USA,Group,Low,Nature,Walk,4,0,1,0,0.525,0.7028764092297967,0.7500000000000001,0.25
485,172,18->12->2,327,2692,Rainy,Medium,Low,Festival,2->12->18,1,54,Other,China,Group,Low,Relaxation,Bike,3,1,0,0,0.43125,0.23074491623643453,0.6923076923076924,0.0
486,73,35->11->49->5->15,378,5442,Rainy,Low,Low,Holiday,5->11->15->35->49,2,41,Female,UK,Friends,High,Nature,Taxi,5,0,0,2,0.5375,0.520493098725108,0.4423076923076924,0.5
487,154,23->5->34,164,9683,Rainy,Low,Low,None,5->23->34,4,42,Other,France,Solo,Medium,Adventure,Bus,3,0,0,1,0.09166666666666667,0.9673374776103677,0.46153846153846156,0.0
488,141,46->1->28->34->40,212,4810,Cloudy,Medium,Medium,Holiday,1->28->34->40->46,4,32,Female,France,Group,Low,Adventure,Train,5,1,1,0,0.19166666666666665,0.4539036982404383,0.2692307692307693,0.5
489,195,25->17->46->26->7,356,9587,Cloudy,Low,Medium,None,7->17->25->26->46,2,19,Other,France,Family,Medium,Cultural,Train,5,0,1,1,0.4916666666666667,0.9572226319671268,0.019230769230769273,0.5
490,140,7->14->22,523,6151,Sunny,Medium,High,Holiday,7->14->22,1,54,Other,China,Solo,High,Food,Bike,3,1,2,2,0.8395833333333333,0.5951954483194606,0.6923076923076924,0.0
491,154,21->37->32->17->31->36,232,9151,Rainy,Low,High,Holiday,17->21->31->32->36->37,1,42,Other,France,Solo,Medium,Adventure,Bus,6,0,2,1,0.23333333333333334,0.9112843746707406,0.46153846153846156,0.75
492,60,13->38->2->41,448,882,Rainy,Medium,High,None,2->13->38->41,3,25,Male,China,Solo,High,Cultural,Train,4,1,2,2,0.6833333333333333,0.04003793067116215,0.13461538461538464,0.25
493,129,42->34->9->2->30,308,508,Cloudy,High,Medium,None,2->9->30->34->42,1,56,Other,Germany,Family,High,Food,Car,5,2,1,2,0.3916666666666666,0.000632177852702559,0.730769230769231,0.5
494,200,12->16->20,557,6667,Snowy,High,Medium,Holiday,12->16->20,2,23,Female,India,Group,High,Food,Bus,3,2,1,2,0.9104166666666667,0.6495627436518807,0.0961538461538462,0.0
495,188,17->13->50->20->29->48,274,2974,Snowy,High,Medium,None,13->17->20->29->48->50,3,20,Other,India,Group,Medium,Nature,Train,6,2,1,1,0.3208333333333333,0.26045727531345486,0.03846153846153849,0.75
496,170,17->49->41,284,4688,Rainy,Medium,Medium,Holiday,17->41->49,2,31,Other,UK,Solo,Low,Adventure,Taxi,3,1,1,0,0.3416666666666667,0.44104941523548624,0.25,0.0
497,124,50->17->21->34,596,1046,Sunny,High,Medium,Holiday,17->21->34->50,2,18,Male,India,Group,High,Shopping,Bus,4,2,1,2,0.9916666666666667,0.05731745864503213,0.0,0.25
498,185,11->9->44->4->27->23->14,539,1835,Snowy,High,Low,Holiday,4->9->11->14->23->27->44,3,19,Female,UK,Friends,High,Relaxation,Taxi,7,2,0,2,0.8729166666666666,0.14044884627541881,0.019230769230769273,1.0
499,63,19->10->39->33->37,139,5272,Cloudy,High,Low,Holiday,10->19->33->37->39,4,19,Female,China,Friends,High,Shopping,Walk,5,2,0,2,0.039583333333333304,0.5025813928985354,0.019230769230769273,0.5
500,115,50->45->24->16->25->14,286,9617,Rainy,Medium,Medium,Holiday,14->16->24->25->45->50,4,50,Male,France,Family,High,Shopping,Train,6,1,1,2,0.3458333333333333,0.9603835212306396,0.6153846153846154,0.75
501,46,7->46->20,169,9303,Rainy,Medium,High,None,7->20->46,2,44,Female,USA,Family,High,Cultural,Taxi,3,1,2,2,0.1020833333333333,0.9272995469392056,0.5000000000000001,0.0
502,176,32->7->6->30->40->37->41,120,7938,Snowy,Low,Low,Holiday,6->7->30->32->37->40->41,4,31,Other,China,Group,High,Relaxation,Taxi,7,0,0,2,0.0,0.7834790854493731,0.25,1.0
503,200,35->37->41->46->11->44,359,2648,Sunny,High,High,Festival,11->35->37->41->44->46,4,23,Female,India,Group,High,Food,Bus,6,2,2,2,0.4979166666666667,0.2261089453166157,0.0961538461538462,0.75
504,194,8->45->18->17->49,592,9038,Rainy,Medium,Medium,Holiday,8->17->18->45->49,5,50,Male,Japan,Family,Medium,Shopping,Walk,5,1,1,1,0.9833333333333334,0.8993783584448425,0.6153846153846154,0.5
505,59,10->16->42->23,425,6494,Cloudy,High,Low,Holiday,10->16->23->42,3,53,Male,France,Friends,Low,Shopping,Car,4,2,0,0,0.6354166666666666,0.6313349488989569,0.6730769230769232,0.25
506,149,3->13->11->22->26->18->23,197,1902,Rainy,High,Medium,Festival,3->11->13->18->22->23->26,2,36,Female,China,Family,High,Food,Bus,7,2,1,2,0.16041666666666665,0.1475081656305974,0.34615384615384615,1.0
507,19,24->10->30,466,5385,Snowy,Medium,Low,Festival,10->24->30,5,32,Male,UK,Family,High,Nature,Train,3,1,0,2,0.7208333333333333,0.5144874091244337,0.2692307692307693,0.0
508,4,43->21->25->47->19,413,9211,Sunny,High,Low,Festival,19->21->25->43->47,1,31,Female,Germany,Family,Medium,Shopping,Car,5,2,0,1,0.6104166666666666,0.9176061531977663,0.25,0.5
509,76,19->42->20,190,8346,Snowy,Medium,Low,Festival,19->20->42,3,66,Female,Japan,Solo,Low,Nature,Walk,3,1,0,0,0.14583333333333331,0.8264671794331472,0.9230769230769232,0.0
510,124,45->14->40->10->33,234,5589,Rainy,Low,Low,Festival,10->14->33->40->45,2,18,Male,India,Group,High,Shopping,Bus,5,0,0,2,0.2375,0.5359814561163208,0.0,0.5
511,118,2->27->1->35->32,144,5812,Rainy,High,Low,None,1->2->27->32->35,3,64,Male,India,Solo,High,Nature,Taxi,5,2,0,2,0.04999999999999999,0.5594773996417659,0.8846153846153847,0.5
512,130,23->9->14->34->20->24->44,160,1084,Cloudy,Medium,Medium,Festival,9->14->20->23->24->34->44,2,41,Other,India,Friends,Medium,Shopping,Train,7,1,1,1,0.08333333333333331,0.06132125171214835,0.4423076923076924,1.0
513,60,24->22->11->15->6->1->40,277,2794,Sunny,High,High,Festival,1->6->11->15->22->24->40,5,25,Male,China,Solo,High,Cultural,Train,7,2,2,2,0.3270833333333333,0.241491939732378,0.13461538461538464,1.0
514,16,29->7->15,469,3875,Sunny,Low,Medium,Festival,7->15->29,3,32,Male,USA,Friends,Low,Relaxation,Walk,3,0,1,0,0.7270833333333333,0.35538931619428926,0.2692307692307693,0.0
515,53,46->18->42->11,421,4331,Cloudy,Medium,Low,Festival,11->18->42->46,4,55,Female,USA,Group,High,Relaxation,Walk,4,1,0,2,0.6270833333333333,0.40343483299968386,0.7115384615384616,0.25
516,68,46->7->11->32,276,8536,Sunny,Medium,High,None,7->11->32->46,4,70,Other,France,Friends,Medium,Nature,Car,4,1,2,1,0.32499999999999996,0.8464861447687283,1.0,0.25
517,43,33->12->34,159,8199,Sunny,High,Low,Holiday,12->33->34,2,32,Female,China,Friends,Medium,Food,Walk,3,2,0,1,0.08124999999999999,0.8109788220419345,0.2692307692307693,0.0
518,27,3->34->24,431,2078,Rainy,High,Low,Festival,3->24->34,5,60,Female,USA,Friends,Medium,Cultural,Bike,3,2,0,1,0.6479166666666667,0.1660520493098725,0.8076923076923078,0.0
519,89,15->25->5->8->40,299,5757,Snowy,High,Low,Holiday,5->8->15->25->40,3,45,Male,USA,Group,Medium,Shopping,Train,5,2,0,1,0.3729166666666667,0.5536824359919924,0.5192307692307693,0.5
520,123,2->44->26,577,2249,Snowy,High,Medium,Holiday,2->26->44,2,25,Other,Germany,Solo,Low,Nature,Bike,3,2,1,0,0.9520833333333334,0.18406911811189547,0.13461538461538464,0.0
521,187,37->44->30->23,286,6041,Rainy,Medium,Low,Holiday,23->30->37->44,4,18,Male,UK,Group,Medium,Shopping,Bus,4,1,0,1,0.3458333333333333,0.5836055210199136,0.0,0.25
522,8,6->45->18->14->40->10,428,4223,Snowy,Medium,Medium,Holiday,6->10->14->18->40->45,3,24,Female,USA,Family,Low,Adventure,Walk,6,1,1,0,0.6416666666666666,0.39205563165103785,0.11538461538461542,0.75
523,10,25->40->24->38->5->29->49,193,6274,Sunny,Medium,High,Festival,5->24->25->29->38->40->49,2,46,Male,India,Family,High,Food,Train,7,1,2,2,0.15208333333333335,0.608155094299863,0.5384615384615385,1.0
524,9,15->35->42->14->50->1->22,125,8437,Sunny,High,Medium,None,1->14->15->22->35->42->50,4,53,Female,Japan,Family,High,Shopping,Car,7,2,1,2,0.010416666666666685,0.836055210199136,0.6730769230769232,1.0
525,173,8->9->34->24->17->41->13,461,5286,Snowy,Low,Medium,None,8->9->13->17->24->34->41,2,70,Male,China,Solo,Medium,Food,Bike,7,0,1,1,0.7104166666666667,0.5040564745548415,1.0,1.0
526,160,15->34->29->50->47->6,508,9867,Sunny,Medium,High,Festival,6->15->29->34->47->50,3,43,Female,Germany,Friends,Low,Food,Taxi,6,1,2,0,0.8083333333333333,0.9867242650932463,0.48076923076923084,0.75
527,115,25->13->2->24->27,494,7692,Sunny,Medium,Medium,Holiday,2->13->24->25->27,4,50,Male,France,Family,High,Shopping,Train,5,1,1,2,0.7791666666666666,0.7575597934885682,0.6153846153846154,0.5
528,133,3->43->33->36->24->16->23,491,6144,Rainy,Medium,Low,None,3->16->23->24->33->36->43,1,69,Male,USA,Group,Medium,Shopping,Train,7,1,0,1,0.7729166666666667,0.5944579074913076,0.980769230769231,1.0
529,35,13->8->3->50->39,525,3494,Cloudy,Medium,Low,Holiday,3->8->13->39->50,4,62,Other,France,Group,Medium,Relaxation,Train,5,1,0,1,0.84375,0.31524602254767675,0.8461538461538461,0.5
530,82,4->33->25->17->29->1,320,2777,Cloudy,Low,High,Holiday,1->4->17->25->29->33,3,38,Female,France,Friends,Low,Food,Bike,6,0,2,0,0.41666666666666663,0.2397007691497208,0.3846153846153847,0.75
531,142,15->47->27->23->43,286,5692,Snowy,Low,Low,None,15->23->27->43->47,5,42,Male,China,Solo,Low,Shopping,Car,5,0,0,0,0.3458333333333333,0.5468338425877147,0.46153846153846156,0.5
532,61,2->5->11->30->33->14,488,4254,Sunny,High,Low,Festival,2->5->11->14->30->33,2,20,Male,France,Solo,Medium,Food,Taxi,6,2,0,1,0.7666666666666666,0.395321883890001,0.03846153846153849,0.75
533,165,12->11->38->13,584,8428,Cloudy,Medium,High,Festival,11->12->13->38,5,68,Male,UK,Friends,Medium,Nature,Walk,4,1,2,1,0.9666666666666666,0.8351069434200822,0.9615384615384616,0.25
534,87,41->23->15->17->38->33->13,482,7387,Snowy,Medium,Medium,Holiday,13->15->17->23->33->38->41,1,31,Female,Japan,Friends,Low,Food,Bus,7,1,1,0,0.7541666666666667,0.725424085976188,0.25,1.0
535,184,50->21->8->4->43,380,2291,Cloudy,High,High,None,4->8->21->43->50,4,69,Male,Germany,Family,Low,Relaxation,Bike,5,2,2,0,0.5416666666666666,0.18849436308081338,0.980769230769231,0.5
536,87,11->15->27,144,4633,Sunny,Medium,Low,Festival,11->15->27,1,31,Female,Japan,Friends,Low,Food,Bus,3,1,0,0,0.04999999999999999,0.43525445158571274,0.25,0.0
537,159,47->28->7->15->36->10->19,361,3716,Rainy,High,Medium,None,7->10->15->19->28->36->47,3,44,Female,UK,Group,Medium,Cultural,Bike,7,2,1,1,0.5020833333333333,0.3386366030976715,0.5000000000000001,1.0
538,192,21->16->7->14->1->44->17,157,9656,Rainy,Low,Low,Festival,1->7->14->16->17->21->44,4,47,Female,India,Family,Medium,Shopping,Car,7,0,0,1,0.07708333333333334,0.9644926772732062,0.5576923076923077,1.0
539,184,6->42->49,358,5542,Cloudy,Low,Medium,Festival,6->42->49,2,69,Male,Germany,Family,Low,Relaxation,Bike,3,0,1,0,0.49583333333333335,0.5310293962701507,0.980769230769231,0.0
540,19,49->36->15->5->45,557,2797,Rainy,Low,High,None,5->15->36->45->49,3,32,Male,UK,Family,High,Nature,Train,5,0,2,2,0.9104166666666667,0.24180802865872933,0.2692307692307693,0.5
541,9,37->2->38->24->43->9,168,4657,Cloudy,Medium,High,Holiday,2->9->24->37->38->43,3,53,Female,Japan,Family,High,Shopping,Car,6,1,2,2,0.09999999999999998,0.437783162996523,0.6730769230769232,0.75
542,43,1->24->22->48->8->7,502,4724,Sunny,Low,Medium,None,1->7->8->22->24->48,3,32,Female,China,Friends,Medium,Food,Walk,6,0,1,1,0.7958333333333334,0.44484248235170154,0.2692307692307693,0.75
543,150,37->21->10->13->5,454,8268,Rainy,High,Medium,Festival,5->10->13->21->37,4,51,Female,USA,Solo,Low,Cultural,Bus,5,2,1,0,0.6958333333333333,0.8182488673480139,0.6346153846153847,0.5
544,172,49->22->24,542,5318,Sunny,Medium,Low,None,22->24->49,4,54,Other,China,Group,Low,Relaxation,Bike,3,1,0,0,0.8791666666666667,0.5074280897692551,0.6923076923076924,0.0
545,5,24->40->31->21->25,358,8552,Rainy,Low,High,None,21->24->25->31->40,4,65,Other,Japan,Solo,Low,Cultural,Train,5,0,2,0,0.49583333333333335,0.8481719523759351,0.9038461538461539,0.5
546,27,43->25->11->13->23->33->6,441,1829,Rainy,Low,Low,Festival,6->11->13->23->25->33->43,4,60,Female,USA,Friends,Medium,Cultural,Bike,7,0,0,1,0.66875,0.13981666842271626,0.8076923076923078,1.0
547,90,17->10->44->50->47->20,592,5020,Sunny,Medium,Low,Festival,10->17->20->44->47->50,5,18,Female,China,Friends,Medium,Food,Bike,6,1,0,1,0.9833333333333334,0.4760299230850279,0.0,0.75
548,56,20->47->25->15->27,397,6336,Cloudy,Low,Medium,Holiday,15->20->25->27->47,5,34,Male,USA,Solo,Medium,Adventure,Taxi,5,0,1,1,0.5770833333333333,0.6146875987777894,0.3076923076923077,0.5
549,121,7->26->22,548,4906,Snowy,Medium,Medium,Festival,7->22->26,1,28,Other,Germany,Family,Medium,Adventure,Car,3,1,1,1,0.8916666666666666,0.46401854388367925,0.1923076923076924,0.0
550,4,27->31->35->20->12->24,256,1661,Snowy,High,High,Festival,12->20->24->27->31->35,5,31,Female,Germany,Family,Medium,Shopping,Car,6,2,2,1,0.2833333333333333,0.12211568854704455,0.25,0.75
551,88,12->17->39->27->24->15->49,314,8617,Rainy,High,High,Festival,12->15->17->24->27->39->49,1,33,Other,Germany,Group,Medium,Nature,Bike,7,2,2,1,0.4041666666666667,0.8550205457802128,0.28846153846153855,1.0
552,121,1->17->29->35->49->34->6,403,2795,Cloudy,High,Medium,None,1->6->17->29->34->35->49,2,28,Other,Germany,Family,Medium,Adventure,Car,7,2,1,1,0.5895833333333333,0.24159730270782845,0.1923076923076924,1.0
553,200,32->22->31->36->10,512,2559,Rainy,Low,Low,None,10->22->31->32->36,3,23,Female,India,Group,High,Food,Bus,5,0,0,2,0.8166666666666667,0.21673164050152774,0.0961538461538462,0.5
554,128,48->49->19->17,156,5986,Sunny,Low,Low,Festival,17->19->48->49,3,66,Male,UK,Family,Medium,Nature,Train,4,0,0,1,0.07500000000000001,0.5778105573701401,0.9230769230769232,0.25
555,40,40->24->11,548,2488,Sunny,High,Medium,Holiday,11->24->40,1,28,Male,USA,Solo,Medium,Shopping,Bike,3,2,1,1,0.8916666666666666,0.20925086924454747,0.1923076923076924,0.0
556,185,40->43->46->11->34->37,204,2489,Snowy,Medium,Medium,Festival,11->34->37->40->43->46,3,19,Female,UK,Friends,High,Relaxation,Taxi,6,1,1,2,0.175,0.20935623221999786,0.019230769230769273,0.75
557,24,32->17->35->25->42,433,9026,Snowy,High,Low,Holiday,17->25->32->35->42,2,67,Female,Japan,Family,Medium,Shopping,Walk,5,2,0,1,0.6520833333333333,0.8981140027394373,0.9423076923076924,0.5
558,20,1->48->15,599,809,Snowy,Low,Low,None,1->15->48,3,57,Male,China,Solo,High,Food,Walk,3,0,0,2,0.9979166666666666,0.032346433463281005,0.7500000000000001,0.0
559,62,18->23->41->43->47->32->30,543,6628,Sunny,Medium,Medium,None,18->23->30->32->41->43->47,2,19,Other,China,Solo,Low,Food,Car,7,1,1,0,0.8812500000000001,0.645453587609314,0.019230769230769273,1.0
560,54,29->10->41->44,134,2726,Sunny,Medium,Medium,None,10->29->41->44,3,34,Female,Germany,Friends,Medium,Cultural,Train,4,1,1,1,0.029166666666666674,0.234327257401749,0.3076923076923077,0.25
561,31,46->14->30->32->24->23,365,8215,Rainy,Medium,Low,Festival,14->23->24->30->32->46,2,61,Male,UK,Group,Low,Nature,Train,6,1,0,0,0.5104166666666666,0.8126646296491413,0.826923076923077,0.75
562,104,22->32->33,506,2573,Rainy,Medium,High,None,22->32->33,4,51,Male,India,Group,Medium,Shopping,Bus,3,1,2,1,0.8041666666666667,0.21820672215783374,0.6346153846153847,0.0
563,102,42->13->45,407,2157,Snowy,Low,Medium,None,13->42->45,4,54,Female,China,Group,High,Adventure,Bus,3,0,1,2,0.5979166666666667,0.1743757243704562,0.6923076923076924,0.0
564,57,32->17->26,357,7476,Cloudy,Low,High,Festival,17->26->32,3,46,Male,Japan,Family,Low,Nature,Bike,3,0,2,0,0.49375,0.7348013907912759,0.5384615384615385,0.0
565,123,14->48->45->37->24->28->36,396,5535,Snowy,Medium,Medium,Holiday,14->24->28->36->37->45->48,4,25,Other,Germany,Solo,Low,Nature,Bike,7,1,1,0,0.575,0.5302918554419976,0.13461538461538464,1.0
566,160,48->27->30->17,411,9212,Cloudy,Low,High,None,17->27->30->48,5,43,Female,Germany,Friends,Low,Food,Taxi,4,0,2,0,0.60625,0.9177115161732167,0.48076923076923084,0.25
567,109,23->20->21->15->33->13,569,2646,Rainy,Medium,Medium,Holiday,13->15->20->21->23->33,2,40,Male,USA,Family,Low,Food,Car,6,1,1,0,0.9354166666666666,0.2258982193657149,0.42307692307692313,0.75
568,171,36->14->1->10->50,476,7758,Sunny,High,High,Festival,1->10->14->36->50,2,30,Other,Germany,Solo,Medium,Nature,Walk,5,2,2,1,0.7416666666666667,0.7645137498682962,0.23076923076923084,0.5
569,172,27->19->24,361,1122,Sunny,High,High,None,19->24->27,3,54,Other,China,Group,Low,Relaxation,Bike,3,2,2,0,0.5020833333333333,0.06532504477926457,0.6923076923076924,0.0
570,54,46->31->3->8->24->38,348,5326,Rainy,High,Low,None,3->8->24->31->38->46,3,34,Female,Germany,Friends,Medium,Cultural,Train,6,2,0,1,0.475,0.5082709935728585,0.3076923076923077,0.75
571,41,20->27->7->1,217,2995,Cloudy,Medium,Medium,None,1->7->20->27,3,29,Female,Germany,Friends,High,Shopping,Train,4,1,1,2,0.20208333333333334,0.26266989779791383,0.21153846153846156,0.25
572,162,48->9->28,241,8678,Snowy,High,High,Festival,9->28->48,3,38,Male,USA,Solo,Medium,Nature,Train,3,2,2,1,0.2520833333333333,0.8614476872826888,0.3846153846153847,0.0
573,6,8->9->14->44->2->39->27,555,8768,Cloudy,Low,High,None,2->8->9->14->27->39->44,2,36,Female,UK,Group,Low,Adventure,Bus,7,0,2,0,0.90625,0.8709303550732272,0.34615384615384615,1.0
574,65,4->37->17->12,356,4543,Cloudy,Medium,Medium,None,4->12->17->37,4,40,Male,USA,Solo,Low,Relaxation,Taxi,4,1,1,0,0.4916666666666667,0.42577178379517433,0.42307692307692313,0.25
575,189,15->44->26,155,7811,Rainy,High,Low,Holiday,15->26->44,1,58,Female,Japan,Friends,Medium,Food,Taxi,3,2,0,1,0.07291666666666669,0.7700979875671689,0.7692307692307693,0.0
576,80,34->17->13->6,461,8396,Cloudy,Low,Low,Festival,6->13->17->34,1,67,Male,UK,Family,Medium,Food,Walk,4,0,0,1,0.7104166666666667,0.8317353282056685,0.9423076923076924,0.25
577,163,5->6->42->35->43->9,273,905,Rainy,High,Medium,Festival,5->6->9->35->42->43,3,59,Female,India,Friends,Low,Food,Car,6,2,1,0,0.31875,0.04246127910652196,0.7884615384615384,0.75
578,135,42->6->50->43,254,7189,Sunny,Low,Low,None,6->42->43->50,1,68,Male,USA,Group,Medium,Shopping,Walk,4,0,0,1,0.2791666666666667,0.7045622168370035,0.9615384615384616,0.25
579,200,47->25->16,431,7659,Rainy,Medium,Low,None,16->25->47,4,23,Female,India,Group,High,Food,Bus,3,1,0,2,0.6479166666666667,0.754082815298704,0.0961538461538462,0.0
580,6,42->13->31->11->19,248,8482,Snowy,High,Low,None,11->13->19->31->42,5,36,Female,UK,Group,Low,Adventure,Bus,5,2,0,0,0.2666666666666666,0.8407965440944052,0.34615384615384615,0.5
581,175,37->25->36,518,605,Sunny,High,Low,Festival,25->36->37,5,46,Female,UK,Family,High,Cultural,Train,3,2,0,2,0.8291666666666666,0.010852386471393943,0.5384615384615385,0.0
582,95,21->7->25->46->37,188,8904,Cloudy,High,High,Festival,7->21->25->37->46,4,42,Male,Japan,Family,Medium,Food,Bike,5,2,2,1,0.14166666666666666,0.8852597197344853,0.46153846153846156,0.5
583,16,4->1->25->23,399,2690,Snowy,Medium,High,None,1->4->23->25,1,32,Male,USA,Friends,Low,Relaxation,Walk,4,1,2,0,0.5812499999999999,0.23053419028553365,0.2692307692307693,0.25
584,197,39->18->28->41->23->47->5,187,2735,Sunny,High,Medium,Festival,5->18->23->28->39->41->47,5,23,Male,India,Group,High,Food,Walk,7,2,1,2,0.13958333333333334,0.23527552418080286,0.0961538461538462,1.0
585,16,17->26->37->49->41,393,4544,Cloudy,Low,Medium,None,17->26->37->41->49,4,32,Male,USA,Friends,Low,Relaxation,Walk,5,0,1,0,0.56875,0.4258771467706248,0.2692307692307693,0.5
586,166,9->19->46,484,8584,Rainy,Low,High,Holiday,9->19->46,2,44,Male,Germany,Solo,Medium,Relaxation,Train,3,0,2,1,0.7583333333333333,0.8515435675903488,0.5000000000000001,0.0
587,14,24->36->32->22->31->42,470,7009,Snowy,Medium,Low,None,22->24->31->32->36->42,2,35,Other,Japan,Group,Low,Shopping,Taxi,6,1,0,0,0.7291666666666666,0.6855968812559267,0.326923076923077,0.75
588,15,15->27->7->11->12->21,407,8090,Rainy,Medium,Medium,Holiday,7->11->12->15->21->27,5,52,Male,Germany,Friends,Medium,Relaxation,Train,6,1,1,1,0.5979166666666667,0.799494257717838,0.6538461538461539,0.75
589,114,32->15->20->22->9,420,2224,Sunny,Medium,Medium,None,9->15->20->22->32,3,19,Female,China,Family,High,Cultural,Taxi,5,1,1,2,0.625,0.1814350437256348,0.019230769230769273,0.5
590,40,46->19->16->3,424,3455,Rainy,Low,High,None,3->16->19->46,3,28,Male,USA,Solo,Medium,Shopping,Bike,4,0,2,1,0.6333333333333333,0.3111368665051101,0.1923076923076924,0.25
591,133,46->14->3->26,546,8394,Rainy,High,Low,Holiday,3->14->26->46,5,69,Male,USA,Group,Medium,Shopping,Train,4,2,0,1,0.8875,0.8315246022547677,0.980769230769231,0.25
592,149,6->9->41->44->32->13,342,7646,Sunny,Low,High,None,6->9->13->32->41->44,2,36,Female,China,Family,High,Food,Bus,6,0,2,2,0.4625,0.7527130966178485,0.34615384615384615,0.75
593,58,13->34->43->4->5,195,5985,Cloudy,High,High,Festival,4->5->13->34->43,5,60,Male,France,Solo,High,Relaxation,Bus,5,2,2,2,0.15625,0.5777051943946897,0.8076923076923078,0.5
594,177,24->42->16->48,407,4233,Sunny,Medium,Low,Festival,16->24->42->48,2,57,Other,USA,Group,Low,Nature,Walk,4,1,0,0,0.5979166666666667,0.39310926140554203,0.7500000000000001,0.25
595,46,46->29->30->8->9->37,570,4707,Snowy,Medium,Medium,Festival,8->9->29->30->37->46,3,44,Female,USA,Family,High,Cultural,Taxi,6,1,1,2,0.9375,0.44305131176904433,0.5000000000000001,0.75
596,120,37->11->27,340,5392,Sunny,High,Low,None,11->27->37,2,55,Other,Germany,Friends,High,Relaxation,Bus,3,2,0,2,0.45833333333333337,0.5152249499525867,0.7115384615384616,0.0
